id;subtopic_id;subject_id;class;question;option_a;option_a_explanation;option_b;option_b_explanation;option_c;option_c_explanation;option_d;option_d_explanation;answer;additional_notes;created_at;updated_at;user_id;question_level;question_type
5718;30;8;10;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/e5e96a5d7047832c3dd90f10e64e057b22bc1354.png""></figure>";"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/ed70072e14ed288b872451a1ce14a2dc627ffd63.png""></figure>";;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/dc739cfaf551f2e3d772fadaf4ab403a6e4bd0e0.png""></figure>";;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/e0b92dbf179d8712a141dc6e300f1d581eb06de9.png""></figure>";;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/f0d2653d9392d6eb866df5ba0a946b008a08c364.png""></figure>";;3;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/e0630b4a19d93d53d0b3c8cb945618ecbb7d0d8a.png""></figure>";2021-01-12 11:48:15;2021-01-12 11:48:15;;L;
5719;30;8;10;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/6a6d4d146ac7dcc12ecfa3bf462986c5fee4be61.png""></figure>";"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/2056c35312f77252a20b35401c214d911e99a29f.png""></figure>";;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/318b6c3191e1cf0816bdff7cb0723bd5da3723f9.png""></figure>";;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/033c7b99977e2ed01ac42b302ada1672fc64db0a.png""></figure>";;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/2ff81913d14e70d002441f0197e97865b22612d5.png""></figure>";;3;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/f091e5882509f36a24994f429009cb3fb4c53fb4.png""></figure>";2021-01-12 11:51:07;2021-01-12 11:51:07;;L;
5720;30;8;10;<p>Find the volume of a cube of sides 6cm</p>;<p>36</p>;;"<p>&nbsp;216</p>";;<p>12</p>;;<p>66</p>;;2;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/e7dc1521f6a0a5ebcc4e81a3d844b5f28068ddca.png""></figure>";2021-01-12 11:53:15;2021-01-12 11:53:15;;L;
5721;30;8;10;<p>What is the cube of 10</p>;<p>1000</p>;;<p>100</p>;;<p>10</p>;;<p>10000</p>;;1;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/3921aa858497460dfff7a2c64d0afb24d050fbe8.png""></figure>";2021-01-12 11:55:50;2021-01-12 11:55:50;;L;
5722;30;8;10;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/a7419df959ca396e6fefb785ee1b8bd229cb221b.png""></figure>";"<p><strong>&nbsp;</strong>0.125</p>";;<p>0.25</p>;;<p>25</p>;;<p>125</p>;;1;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/564ddc4d8555b4635cac5f56189696526d817e96.png""></figure>";2021-01-12 11:57:22;2021-01-12 11:57:22;;L;
5723;31;8;10;"<p>Use tables to find the cube of the following;</p><figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/cfa782954e8dc5c09bc5e21478ab7f714fe30189.png""></figure>";<p>2.744</p>;;<p>2.924</p>;;<p>2.803</p>;;"<p>2.863&nbsp;</p>";;1;"<p>Solution;</p><p>To get the cube of 1.4, you use tables to directly check 1.4 on the first column then you read the cube on the column with a zero at the top, because 1.4 is the same as 1.40</p><p>So the cube of 1.4 from the tables is <strong>2.744</strong></p>";2021-01-12 12:01:58;2021-01-12 12:01:58;;L;
5724;31;8;10;"<p>Use tables to find the cube of the following;</p><figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/f80e9ef19644e9304482c063794d30fc5de031ed.png""></figure>";"<p>&nbsp;0.140608</p>";;<p>0.14061</p>;;<p>0.140</p>;;<p>0.14</p>;;2;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/20148774153452b5052815fd8e17a9e1402b7c98.png""></figure>";2021-01-12 12:09:40;2021-01-12 12:09:40;;L;
5725;31;8;10;"<p>Use tables to find the cube of the following;</p><figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/8f1ae74da26b89b9555f5ba8b952ea4cf51cb5e6.png""></figure>";"<p>&nbsp;8.242</p>";;<p>8.2424</p>;;<p>8.24</p>;;<p>8.2</p>;;1;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/ca0df41bd4cb54bf187a3198bd30bce05b56ed51.png""></figure>";2021-01-12 12:11:12;2021-01-12 12:11:12;;L;
5726;31;8;10;"<p>Use tables to find the cube of the following;</p><figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/06b7a0ffeeec30e8d70cefd12dba97b706fb2a01.png""></figure>";<p>3652.2</p>;;<p>3652.26</p>;;<p>3652</p>;;<p>3652.264</p>;;3;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/8494d327dd545c18dcaf7c1a0f75afbe3cb94f37.png""></figure>";2021-01-12 12:21:51;2021-01-12 12:21:51;;L;
5727;31;8;10;"<p>Use tables to find the cube of the following;</p><figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/59324acfff2fa27aee88f1e382c7178907081aa0.png""></figure>";<p>125</p>;;<p>125.7</p>;;<p>125.751</p>;;<p>125.75</p>;;4;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/01aa1677d1d1d9e27afc868efdca8d1b0e416e80.png""></figure>";2021-01-12 12:23:39;2021-01-12 12:23:39;;L;
5728;31;8;10;"<p>Use tables to find the cube of the following;</p><figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/99e11843fc20b0d084b6368500abdc94b57fd3d8.png""></figure>";"<p>&nbsp;46.66</p>";;<p>46.656</p>;;<p>46</p>;;"<p>46.6&nbsp;</p>";;1;"<p>Solution<br>To get the cube of 3.6, you use tables to directly check 3.6 on the first column then you read the cube on the column with a zero at the top, because 3.6 is the same as 3.60<br>Therefore, the cube of 3.6 is <strong>46.66</strong></p>";2021-01-12 12:25:36;2021-01-12 12:25:36;;L;
5729;31;8;10;"<p>Use tables to find the cube of the following;</p><figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/2ee79246f1388e33e25e871d7d35ef99ecc8066c.png""></figure>";<p>8.000</p>;;<p>6.000</p>;;<p>4.00</p>;;<p>2.300</p>;;1;"<p>Solution,&nbsp;</p><p>To get the cube of 2.0, you use tables to directly check 2.0 on the first column then you read the cube on the column with a zero at the top to get <strong>8.000</strong></p>";2021-01-12 12:27:38;2021-01-12 12:27:38;;L;
5730;32;8;10;"<p>Find the cube root of the following,</p><p>0.125</p>";<p>5</p>;;<p>0.5</p>;;<p>50</p>;;<p>0.05</p>;;2;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/ddcc993397b767bb8a5f8b11d398e5380ed07e71.png""></figure>";2021-01-12 12:36:12;2021-01-12 12:36:12;;L;
5731;32;8;10;"<p>Find the cube root of the following,</p><p>64&nbsp;</p>";<p>4</p>;;<p>12</p>;;<p>8</p>;;<p>6</p>;;1;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/b3f6c9fd5ecc024581a11d8418ee3346fc4b3712.png""></figure>";2021-01-12 12:48:49;2021-01-12 12:48:49;;L;
5732;32;8;10;"<p>Find the cube root of the following,</p><figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/b362136f6fb219e98e756f552f88f0ff262c0e95.png""></figure>";"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/bc64b2f6152f9d808ae66747749ae21a2c5d1502.png""></figure>";;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/bfe7483d08caf126dbf7f3cea9df1019c2009063.png""></figure>";;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/9ee0ab91c76e456bc38373f71b044e8c695ec700.png""></figure>";;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/a953e4f7a52ff03cb3c2cb020831715c738a13ab.png""></figure>";;4;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/564ece371aec96cc7b72920bc86d59de02ec5f40.png""></figure>";2021-01-12 12:52:35;2021-01-12 12:52:35;;L;
5733;32;8;10;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/518c039a684ec6a63163eac1b7f4a7048ef0dab7.png""></figure>";<p>108</p>;;<p>10</p>;;<p>6</p>;;<p>12</p>;;3;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/bb07440b8f02538f38c5d245690463696ab3c0b2.png""></figure>";2021-01-12 12:53:51;2021-01-12 12:53:51;;L;
5734;32;8;10;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/9576e6006f593d6ac499b97ca934aabc34e7385b.png""></figure>";"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/12a71f8df85bf2ffb225e935bf51fdf3c1f5fb33.png""></figure>";;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/1d95fb19058168dacd8a75449406bb6c7021eb84.png""></figure>";;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/099350785f7a6f0fa9756fa1886eaf61f9c2583d.png""></figure>";;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/59278ed030e10e35f251aad0f4c7eefa81a32efe.png""></figure>";;2;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/7af589126d4710e28ce6b450a7e8e0971804dbeb.png""></figure>";2021-01-12 12:56:08;2021-01-12 12:56:08;;L;
5735;32;8;10;<p>A metallic cuboid measuring 27 x 9 x 3 was melted. The material was then used to make a cube. What was the length of the cube?</p>;<p>729</p>;;<p>9</p>;;<p>27</p>;;<p>3</p>;;2;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/a003fafac162174d92d71a7d4329cea9ef67195e.png""></figure>";2021-01-12 12:58:05;2021-01-12 12:58:05;;L;
5736;32;8;10;<p>Find the cube root of 27</p>;<p>3</p>;;<p>27</p>;;<p>9</p>;;<p>2</p>;;1;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/dafeb8e148048256a2dd8ecd62a82001abeaa9d1.png""></figure>";2021-01-12 12:59:48;2021-01-12 12:59:48;;L;
5737;32;8;10;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/139ecea04c776ab467ae6976ce2d5e7ca8b2f691.png""></figure>";"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/dbc243c9dbc5a35f5ba23a366db8bed96afea183.png""></figure>";;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/0594f7532de9c4fd6cf7bd880a4c856243ca4bf0.png""></figure>";;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/ee1ee32c14dc2e3f85ca2ab7f456bfb0f31948f6.png""></figure>";;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/3fa63d6bcd83f37bf3f25f8f78139dda8dd667cd.png""></figure>";;3;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/c3f21ba5545a1fa1078f3efa9301b7f22e97d921.png""></figure>";2021-01-12 13:01:44;2021-01-12 13:01:44;;L;
5738;33;8;10;<p>Find the reciprocal of the following using reciprocal tables.</p><p>56.2</p>;<p>0.01779</p>;;<p>0.01</p>;;<p>0.017</p>;;<p>0.0177</p>;;1;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/cded2c25d25d93099c21a8652461bbc97b2ab2ce.png""></figure>";2021-01-13 07:24:38;2021-01-13 07:24:38;;L;
5739;33;8;10;<p>Find the reciprocal of the following using reciprocal tables</p><p>0.234</p>;<p>4.273</p>;;<p>4.274</p>;;<p>4.20</p>;;<p>4.270</p>;;2;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/97501b87041fa6100b2a3435d0d8cbe68b7c2821.png""></figure>";2021-01-13 07:27:03;2021-01-13 07:27:03;;L;
5740;33;8;10;<p>Find the reciprocal of the following using reciprocal tables</p><p>102.4</p>;<p>0.009765</p>;;<p>0.0097</p>;;<p>0.009767</p>;;<p>0.00976</p>;;3;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/e633ee1cc74bd6743f92e7bb947695a8dc720e2e.png""></figure>";2021-01-13 07:32:00;2021-01-13 07:32:00;;L;
5741;33;8;10;"<p>Find the reciprocal of the following using reciprocal tables</p><figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/07c2599a00158108a6cdd3ba24cd1663d5c59613.png""></figure>";<p>3.250</p>;;<p>3.0</p>;;<p>3.5</p>;;<p>4.5</p>;;1;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/dc2c8484b2f16260dd2b16e642aa02b7312ff0f9.png""></figure>";2021-01-13 07:35:06;2021-01-13 07:35:06;;L;
5742;33;8;10;<p>Find the reciprocal of the following using reciprocal tables</p><p>Find the reciprocal of 3.8</p>;<p>0.2632</p>;;<p>0.2631</p>;;<p>0.26</p>;;<p>0.2654</p>;;1;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/e24bc01cf69c0c8dff6f8930193cc71fd52578e5.png""></figure>";2021-01-13 07:37:54;2021-01-13 07:37:54;;L;
5743;33;8;10;<p>Find the reciprocal of the following using reciprocal tables</p><p>9.41</p>;<p>0.1000</p>;;<p>0.1060</p>;;<p>0.1063</p>;;<p>0.1006</p>;;3;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/4d0fe015fe3316a8e3fadbf75401749ef3cd8658.png""></figure>";2021-01-13 07:40:10;2021-01-13 07:40:10;;L;
5744;33;8;10;<p>Find the reciprocal of the following using reciprocal tables</p><p>2.53</p>;<p>0.3953</p>;;<p>0.3952</p>;;<p>0.3900</p>;;<p>0.3950</p>;;1;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/cf91174ee7f444057ccfd77da9e51cc8b752b338.png""></figure>";2021-01-13 07:42:01;2021-01-13 07:42:01;;L;
5745;33;8;10;<p>Find the reciprocal of the following using reciprocal tables</p><p>2.231</p>;<p>0.4400</p>;;<p>0.4412</p>;;<p>0.4482</p>;;<p>0.4480</p>;;3;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/718bc68f810c12935746e066aa6475310e646d41.png""></figure>";2021-01-13 07:44:43;2021-01-13 07:44:43;;L;
5746;34;8;10;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/69e235fd23c70e5ac37c6f6b648b2383840aa194.png""></figure>";<p>6</p>;;<p>8</p>;;<p>5</p>;;<p>9</p>;;2;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/c1f8050c78330c6bb46a8408644a56d6d582bb84.png""></figure>";2021-01-13 08:00:29;2021-01-13 08:00:29;;L;
5747;34;8;10;"<p>Simplify the following;</p><figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/b3f29153edde626ea1ed600b26845d16d2910734.png""></figure>";<p>81</p>;;<p>7</p>;;<p>12</p>;;<p>24</p>;;1;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/4a235f0d80616fd5f4b1ba6eb089b47a62e99d4e.png""></figure>";2021-01-13 08:06:47;2021-01-13 08:06:47;;L;
5748;34;8;10;"<p>Simplify the following;</p><figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/4db1f5760ee8ebfa224a2e9f6d093686a1c091c1.png""></figure>";"<p>&nbsp;6</p>";;<p>8</p>;;<p>16</p>;;<p>12</p>;;3;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/d0269713e92acfa2799e0a30a9790dac2f8d11be.png""></figure>";2021-01-13 08:09:50;2021-01-13 08:09:50;;L;
5749;34;8;10;"<p>Simplify the following;</p><figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/57181f259ed3ead1f02b891f151ab3e32b396c2f.png""></figure>";"<p>&nbsp;15</p>";;<p>125</p>;;<p>25</p>;;<p>145</p>;;2;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/62a03ff594216029be3bc9ac32f669743ee4233a.png""></figure>";2021-01-13 08:13:46;2021-01-13 08:13:46;;L;
5750;34;8;10;"<p>Simplify the following;</p><figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/03e0a73e95977045fc6fdd9d1cea4daf0c5e04a5.png""></figure>";<p>50</p>;;<p>1</p>;;<p>0</p>;;<p>5</p>;;2;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/53733cb476646d3823681e3072be299bdb052a78.png""></figure>";2021-01-13 08:20:21;2021-01-13 08:20:21;;L;
5751;34;8;10;"<p>Simplify the following;</p><figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/66aea4b8c0cf41b565250933e571918d1961351a.png""></figure>";<p>729</p>;;<p>529</p>;;<p>39</p>;;<p>93</p>;;1;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/142fa5decc0739ed78ba3ea19dd991e5e952b56e.png""></figure>";2021-01-13 08:22:42;2021-01-13 08:22:42;;L;
5752;34;8;10;"<p>Simplify the following;</p><figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/0391b38dce3dc82a9a348797232f8069e34188f4.png""></figure>";"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/848557bd706256448edee9c298566c0e2b4d36cf.png""></figure>";;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/d01512a4267748358f139ff712dd9a758c9b824b.png""></figure>";;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/6445640ed5bc23f49e12caa5a300822ef71c42ec.png""></figure>";;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/aa0b7e3ca165f2aec001ecb4ecb47e12e89e3441.png""></figure>";;1;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/c523cbdea8ec1b52997737c7bf4861df37d207e0.png""></figure>";2021-01-13 08:24:54;2021-01-13 08:24:54;;L;
5753;34;8;10;"<p>Simplify the following;</p><figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/61ccfdf74f25ec283c9ee062a085fec3d3b7b69e.png""></figure>";"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/518fbd0922519ed042e86dfe23891baf57bebe17.png""></figure>";;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/4ac127a2d46d431eca8ff8a4b3434a64e3d339c7.png""></figure>";;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/a4076b17c8b6af784841612846ae8163e52417a3.png""></figure>";;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/c50a041fe5a4bb13b0449b5d6d2f60e61a3a6e1c.png""></figure>";;4;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/51f9e1bd72e2ac76e18b5aa0df6eb3c00fd88c3e.png""></figure>";2021-01-13 08:27:46;2021-01-13 08:27:46;;L;
5754;35;8;10;"<p>Solve the following;</p><figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/50e66902ae7a7c872f7321fce8707eb501c310bc.png""></figure>";<p>64</p>;;<p>32</p>;;<p>24</p>;;<p>62</p>;;1;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/b55a6e80cda146f6f917a0f3f891ba00780ba0c5.png""></figure>";2021-01-14 10:09:13;2021-01-14 10:09:13;;L;
5755;35;8;10;"<p>Solve the following;</p><figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/8c82c1cada7331e04bbf9d0971b38893b8600de2.png""></figure>";<p>54</p>;;<p>249</p>;;<p>243</p>;;"<p>64&nbsp;</p>";;3;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/0a7de2bd5f579a1a2d4eb9ea7a8b96e9ead13274.png""></figure>";2021-01-15 08:29:53;2021-01-15 08:29:53;;L;
5756;35;8;10;"<p>Solve the following;</p><figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/b3a60d401a4560d0506b692035670b90a8b7ceb8.png""></figure>";<p>64</p>;;<p>256</p>;;<p>56</p>;;<p>264</p>;;2;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/42d29f5ab36b9b3d9e5f0f375169de4c780ad879.png""></figure>";2021-01-15 08:31:21;2021-01-15 08:31:21;;L;
5757;35;8;10;"<p>Solve the following;</p><figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/ab5d39a2f63ec0b8bc12f0266dfe01c63d89f39f.png""></figure>";<p>45</p>;;<p>645</p>;;<p>225</p>;;<p>625</p>;;4;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/1e08950aa9ae1172d0ba1ba4f3ee89d6cf4a8ada.png""></figure>";2021-01-15 08:33:11;2021-01-15 08:33:11;;L;
5758;35;8;10;"<p>Solve the following;</p><figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/1ac8bb1e9151a8e20ac16eef9a4632969abf4f8f.png""></figure>";"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/48f5d0d87fcbe10bf2ed23fa130772c3d2c442de.png""></figure>";;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/1efed8d7fac8b1a116d0251ffe77a3c487250dd8.png""></figure>";;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/478f0efd6490f26452f625e7ae45bca02a672f48.png""></figure>";;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/222dfbd61bffda525fbe3d49d9b08f2754e55bc4.png""></figure>";;1;"<figure class=""image""><img src=""https://staging.angazaelimu.com/userfiles/417635d0e97cd1ce49ce25a36e355fa5a28e2044.png""></figure>";2021-01-15 08:35:05;2021-01-15 08:35:05;;L;
